"","X","Langs","region","dataType","value"
"1698",1698,"Japanese",6099,"speakers",464
"1699",1699,"Korean",6099,"speakers",533
"1700",1700,"Mon-Khmer, Cambodian",6099,"speakers",3074
"1701",1701,"Hmong",6099,"speakers",356
"1702",1702,"Thai",6099,"speakers",104
"1703",1703,"Laotian",6099,"speakers",1617
"1704",1704,"Vietnamese",6099,"speakers",1253
"1705",1705,"Telugu",6099,"speakers",45
"1706",1706,"Burmese",6099,"speakers",95
"1707",1707,"Tagalog",6099,"speakers",3468
"1708",1708,"Cham",6099,"speakers",15
"1709",1709,"Bisayan",6099,"speakers",55
"1710",1710,"Sebuano",6099,"speakers",40
"1711",1711,"Ilocano",6099,"speakers",50
"1712",1712,"Samoan",6099,"speakers",405
"1713",1713,"Tongan",6099,"speakers",95
"1714",1714,"Fijian",6099,"speakers",115
"1715",1715,"Navajo",6099,"speakers",9
"1716",1716,"Pomo",6099,"speakers",40
"1717",1717,"Hungarian",6099,"speakers",13
"1718",1718,"Arabic",6099,"speakers",1850
"1719",1719,"Hebrew",6099,"speakers",47
"1720",1720,"Amharic",6099,"speakers",50
"1721",1721,"Syriac",6099,"speakers",8065
"1722",1722,"Only English",6111,"speakers",481172
"1723",1723,"Spanish",6111,"speakers",232030
"1724",1724,"French",6111,"speakers",2725
"1725",1725,"French Creole",6111,"speakers",33
"1726",1726,"Italian",6111,"speakers",1138
"1727",1727,"Portuguese",6111,"speakers",700
"1728",1728,"German",6111,"speakers",3045
"1729",1729,"Yiddish",6111,"speakers",142
"1730",1730,"Dutch",6111,"speakers",510
"1731",1731,"Afrikaans",6111,"speakers",65
"1732",1732,"Swedish",6111,"speakers",360
"1733",1733,"Danish",6111,"speakers",160
"1734",1734,"Norwegian",6111,"speakers",90
"1735",1735,"Greek",6111,"speakers",279
"1736",1736,"Russian",6111,"speakers",1511
"1737",1737,"Polish",6111,"speakers",514
"1738",1738,"Serbocroatian",6111,"speakers",140
"1739",1739,"Croatian",6111,"speakers",35
"1740",1740,"Serbian",6111,"speakers",270
"1741",1741,"Czech",6111,"speakers",75
"1742",1742,"Bulgarian",6111,"speakers",255
"1743",1743,"Armenian",6111,"speakers",839
"1744",1744,"Persian",6111,"speakers",3717
"1745",1745,"Hindi",6111,"speakers",2221
"1746",1746,"Gujarati",6111,"speakers",611
"1747",1747,"Urdu",6111,"speakers",437
"1748",1748,"India nec3",6111,"speakers",105
"1749",1749,"Bengali",6111,"speakers",490
"1750",1750,"Panjabi",6111,"speakers",655
"1751",1751,"Marathi",6111,"speakers",340
"1752",1752,"Nepali",6111,"speakers",120
"1753",1753,"Sinhalese",6111,"speakers",210
"1754",1754,"Romanian",6111,"speakers",295
"1755",1755,"Irish Gaelic",6111,"speakers",60
"1756",1756,"Albanian",6111,"speakers",225
"1757",1757,"Lithuanian",6111,"speakers",35
"1758",1758,"Pashto",6111,"speakers",45
"1759",1759,"Chinese",6111,"speakers",5135
"1760",1760,"Cantonese",6111,"speakers",805
"1761",1761,"Mandarin",6111,"speakers",1685
"1762",1762,"Formosan",6111,"speakers",375
"1763",1763,"Japanese",6111,"speakers",1897
"1764",1764,"Korean",6111,"speakers",3150
"1765",1765,"Mon-Khmer, Cambodian",6111,"speakers",237
"1766",1766,"Hmong",6111,"speakers",97
"1767",1767,"Thai",6111,"speakers",819
"1768",1768,"Laotian",6111,"speakers",116
"1769",1769,"Vietnamese",6111,"speakers",3339
"1770",1770,"Uighur",6111,"speakers",75
"1771",1771,"Turkish",6111,"speakers",120
"1772",1772,"Telugu",6111,"speakers",985
"1773",1773,"Kannada",6111,"speakers",250
"1774",1774,"Malayalam",6111,"speakers",260
"1775",1775,"Tamil",6111,"speakers",760
"1776",1776,"Burmese",6111,"speakers",25
"1777",1777,"Mien",6111,"speakers",55
"1778",1778,"Tagalog",6111,"speakers",12356
"1779",1779,"Indonesian",6111,"speakers",175
"1780",1780,"Malay",6111,"speakers",95
"1781",1781,"Bisayan",6111,"speakers",115
"1782",1782,"Pangasinan",6111,"speakers",25
"1783",1783,"Ilocano",6111,"speakers",280
"1784",1784,"Pampangan",6111,"speakers",70
"1785",1785,"Chamorro",6111,"speakers",35
"1786",1786,"Samoan",6111,"speakers",75
"1787",1787,"Tongan",6111,"speakers",30
"1788",1788,"Hawaiian",6111,"speakers",20
"1789",1789,"Hungarian",6111,"speakers",501
"1790",1790,"Arabic",6111,"speakers",3004
"1791",1791,"Hebrew",6111,"speakers",650
"1792",1792,"Amharic",6111,"speakers",125
"1793",1793,"Swahili",6111,"speakers",55
"1794",1794,"Bantu",6111,"speakers",50
"1795",1795,"Kru, Ibo, Yoruba",6111,"speakers",15
"1796",1796,"Finnish",6111,"speakers",35
"1797",1797,"Syriac",6111,"speakers",115
"1798",1798,"Oto - Manguen",6111,"speakers",245
"1799",1799,"Only English",6113,"speakers",124102
"1800",1800,"Spanish",6113,"speakers",40085
"1801",1801,"French",6113,"speakers",605
"1802",1802,"Italian",6113,"speakers",269
"1803",1803,"Portuguese",6113,"speakers",730
"1804",1804,"German",6113,"speakers",685
"1805",1805,"Dutch",6113,"speakers",145
"1806",1806,"Swedish",6113,"speakers",40
"1807",1807,"Danish",6113,"speakers",45
"1808",1808,"Norwegian",6113,"speakers",30
"1809",1809,"Greek",6113,"speakers",76
"1810",1810,"Russian",6113,"speakers",3035
"1811",1811,"Polish",6113,"speakers",32
"1812",1812,"Ukrainian",6113,"speakers",270
"1813",1813,"Czech",6113,"speakers",35
"1814",1814,"Bulgarian",6113,"speakers",55
"1815",1815,"Armenian",6113,"speakers",60
"1816",1816,"Persian",6113,"speakers",751
"1817",1817,"Hindi",6113,"speakers",1463
"1818",1818,"Gujarati",6113,"speakers",247
"1819",1819,"Urdu",6113,"speakers",532
"1820",1820,"Bengali",6113,"speakers",75
"1821",1821,"Panjabi",6113,"speakers",1310
"1822",1822,"Nepali",6113,"speakers",190
"1823",1823,"Sinhalese",6113,"speakers",50
"1824",1824,"Romanian",6113,"speakers",95
"1825",1825,"Latvian",6113,"speakers",35
"1826",1826,"Pashto",6113,"speakers",275
"1827",1827,"Chinese",6113,"speakers",3385
"1828",1828,"Cantonese",6113,"speakers",1335
"1829",1829,"Mandarin",6113,"speakers",1380
"1830",1830,"Formosan",6113,"speakers",120
"1831",1831,"Japanese",6113,"speakers",456
"1832",1832,"Korean",6113,"speakers",1493
"1833",1833,"Mon-Khmer, Cambodian",6113,"speakers",119
"1834",1834,"Hmong",6113,"speakers",424
"1835",1835,"Thai",6113,"speakers",177
"1836",1836,"Laotian",6113,"speakers",263
"1837",1837,"Vietnamese",6113,"speakers",1443
"1838",1838,"Turkish",6113,"speakers",70
"1839",1839,"Telugu",6113,"speakers",10
"1840",1840,"Tamil",6113,"speakers",125
"1841",1841,"Burmese",6113,"speakers",120
"1842",1842,"Karen",6113,"speakers",55
"1843",1843,"Mien",6113,"speakers",650
"1844",1844,"Tagalog",6113,"speakers",1496
"1845",1845,"Indonesian",6113,"speakers",60
"1846",1846,"Ilocano",6113,"speakers",55
"1847",1847,"Chamorro",6113,"speakers",100
"1848",1848,"Marshallese",6113,"speakers",35
"1849",1849,"Samoan",6113,"speakers",65
"1850",1850,"Navajo",6113,"speakers",13
"1851",1851,"American Indian",6113,"speakers",45
"1852",1852,"Arabic",6113,"speakers",150
"1853",1853,"Hebrew",6113,"speakers",184
"1854",1854,"Amharic",6113,"speakers",50
"1855",1855,"Cushite",6113,"speakers",65
"1856",1856,"Swahili",6113,"speakers",70
"1857",1857,"Bantu",6113,"speakers",35
"1858",1858,"Kru, Ibo, Yoruba",6113,"speakers",305
"1859",1859,"Syriac",6113,"speakers",60
"1860",1860,"Only English",6001,"percent",56.8802400457389
"1861",1861,"Spanish",6001,"percent",16.7730151642246
"1862",1862,"French",6001,"percent",0.480967861748344
"1863",1863,"Patois",6001,"percent",0.0100853709260318
"1864",1864,"French Creole",6001,"percent",0.0188492104893422
"1865",1865,"Italian",6001,"percent",0.193708676062059
"1866",1866,"Portuguese",6001,"percent",0.438887520988005
"1867",1867,"German",6001,"percent",0.341511525840111
"1868",1868,"Yiddish",6001,"percent",0.0105026966195228
"1869",1869,"Dutch",6001,"percent",0.0699020536597377
"1870",1870,"Afrikaans",6001,"percent",0.00973759951478933
"1871",1871,"Swedish",6001,"percent",0.0312994270118228
"1872",1872,"Danish",6001,"percent",0.0187796562070937
"1873",1873,"Norwegian",6001,"percent",0.0257350844319432
"1874",1874,"Icelandic",6001,"percent",0.00278217128993981
"1875",1875,"Greek",6001,"percent",0.0996712864620936
"1876",1876,"Russian",6001,"percent",0.281555734541909
"1877",1877,"Polish",6001,"percent",0.0660070138538219
"1878",1878,"Serbocroatian",6001,"percent",0.0542523401538263
"1879",1879,"Croatian",6001,"percent",0.0347771411242476
"1880",1880,"Serbian",6001,"percent",0.0201707418520636
"1881",1881,"Ukrainian",6001,"percent",0.0163452563283964
"1882",1882,"Czech",6001,"percent",0.0222573703195185
"1883",1883,"Slovak",6001,"percent",0.00834651386981942
"1884",1884,"Bulgarian",6001,"percent",0.0125197708047291
"1885",1885,"Armenian",6001,"percent",0.0716409107159501
"1886",1886,"Persian",6001,"percent",0.795075000382549
"1887",1887,"Hindi",6001,"percent",1.84562287946382
"1888",1888,"Gujarati",6001,"percent",0.437357326778538
"1889",1889,"Urdu",6001,"percent",0.276826043349011
"1890",1890,"India nec3",6001,"percent",0.0316471984230653
"1891",1891,"Bengali",6001,"percent",0.142586278609415
"1892",1892,"Panjabi",6001,"percent",0.782833446706813
"1893",1893,"Marathi",6001,"percent",0.163104791872721
"1894",1894,"Kashmiri",6001,"percent",0.00382548552366724
"1895",1895,"Nepali",6001,"percent",0.102244794905288
"1896",1896,"Sindhi",6001,"percent",0.0166930277396388
"1897",1897,"Pakistan nec3",6001,"percent",0.0125197708047291
"1898",1898,"Sinhalese",6001,"percent",0.0121719993934867
"1899",1899,"Romany",6001,"percent",0.00278217128993981
"1900",1900,"Krio",6001,"percent",0.00382548552366724
"1901",1901,"Catalonian",6001,"percent",0.00347771411242476
"1902",1902,"Romanian",6001,"percent",0.0747708534171323
"1903",1903,"Irish Gaelic",6001,"percent",0.0125197708047291
"1904",1904,"Albanian",6001,"percent",0.00452102834615219
"1905",1905,"Lithuanian",6001,"percent",0.00556434257987962
"1906",1906,"Latvian",6001,"percent",0.0173885705621238
"1907",1907,"Pashto",6001,"percent",0.072336453538435
"1908",1908,"Kurdish",6001,"percent",0.00278217128993981
"1909",1909,"Chinese",6001,"percent",4.81072193171717
"1910",1910,"Hakka",6001,"percent",0.00312994270118228
"1911",1911,"Cantonese",6001,"percent",2.15966046381578
"1912",1912,"Mandarin",6001,"percent",1.21372222523624
"1913",1913,"Formosan",6001,"percent",0.133196450505868
"1914",1914,"Wu",6001,"percent",0.00938982810354685
"1915",1915,"Japanese",6001,"percent",0.450433531841255
"1916",1916,"Korean",6001,"percent",0.945729575732789
"1917",1917,"Mon-Khmer, Cambodian",6001,"percent",0.242118456507012
"1918",1918,"Hmong",6001,"percent",0.0383939638011693
"1919",1919,"Thai",6001,"percent",0.128118987901728
"1920",1920,"Laotian",6001,"percent",0.102036132058542
"1921",1921,"Vietnamese",6001,"percent",1.81745339515318
"1922",1922,"Uighur",6001,"percent",0.00765097104733447
"1923",1923,"Turkish",6001,"percent",0.0434714264053095
"1924",1924,"Mongolian",6001,"percent",0.0344293697130051
"1925",1925,"Dravidian",6001,"percent",0.00417325693490971
"1926",1926,"Gondi",6001,"percent",0.00312994270118228
"1927",1927,"Telugu",6001,"percent",0.465318148242433
"1928",1928,"Kannada",6001,"percent",0.0956371380916809
"1929",1929,"Malayalam",6001,"percent",0.149193935423022
"1930",1930,"Tamil",6001,"percent",0.472969119289767
"1931",1931,"Tibetan",6001,"percent",0.0479924547514617
"1932",1932,"Burmese",6001,"percent",0.201011875698151
"1933",1933,"Karen",6001,"percent",0.00765097104733447
"1934",1934,"Mien",6001,"percent",0.105722509017713
"1935",1935,"Tagalog",6001,"percent",3.80267171908973
"1936",1936,"Indonesian",6001,"percent",0.0705975964822226
"1937",1937,"Malay",6001,"percent",0.00417325693490971
"1938",1938,"Bisayan",6001,"percent",0.043819197816552
"1939",1939,"Sebuano",6001,"percent",0.0121719993934867
"1940",1940,"Pangasinan",6001,"percent",0.00799874245857695
"1941",1941,"Ilocano",6001,"percent",0.0747708534171323
"1942",1942,"Pampangan",6001,"percent",0.0455580548727644
"1943",1943,"Chamorro",6001,"percent",0.0184318847958512
"1944",1944,"Palau",6001,"percent",0.00591211399112209
"1945",1945,"Polynesian",6001,"percent",0.00243439987869733
"1946",1946,"Samoan",6001,"percent",0.105026966195228
"1947",1947,"Tongan",6001,"percent",0.0897250241005588
"1948",1948,"Fijian",6001,"percent",0.0299083413668529
"1949",1949,"Hawaiian",6001,"percent",0.0135630850384566
"1950",1950,"Navajo",6001,"percent",0.0100158166437833
"1951",1951,"Ottawa",6001,"percent",0.00243439987869733
"1952",1952,"Other Athapascan-Eyak",6001,"percent",0.0013910856449699
"1953",1953,"Tonkawa",6001,"percent",0.00104331423372743
"1954",1954,"Dakota",6001,"percent",0.00417325693490971
"1955",1955,"Choctaw",6001,"percent",0.000695542822484952
"1956",1956,"Cherokee",6001,"percent",0.00312994270118228
"1957",1957,"Pima",6001,"percent",0.00278217128993981
"1958",1958,"Hungarian",6001,"percent",0.0500790832189165
"1959",1959,"Arabic",6001,"percent",0.475473073450713
"1960",1960,"Hebrew",6001,"percent",0.0871515156573645
"1961",1961,"Amharic",6001,"percent",0.240657816579793
"1962",1962,"Berber",6001,"percent",0.00973759951478933
"1963",1963,"Cushite",6001,"percent",0.0114764565710017
"1964",1964,"Swahili",6001,"percent",0.0664243395473129
"1965",1965,"Bantu",6001,"percent",0.0170407991508813
"1966",1966,"Mande",6001,"percent",0.00278217128993981
"1967",1967,"Fulani",6001,"percent",0.00486879975739466
"1968",1968,"Kru, Ibo, Yoruba",6001,"percent",0.094246052446711
"1969",1969,"Efik",6001,"percent",0.00521657116863714
"1970",1970,"Finnish",6001,"percent",0.0086942852810619
"1971",1971,"Syriac",6001,"percent",0.00660765681360704
"1972",1972,"Only English",6013,"percent",66.6937762905832
"1973",1973,"Spanish",6013,"percent",17.6137528822732
"1974",1974,"French",6013,"percent",0.423650395890541
"1975",1975,"French Creole",6013,"percent",0.0160056820171161
"1976",1976,"Italian",6013,"percent",0.239585052693706
"1977",1977,"Portuguese",6013,"percent",0.396640807486658
"1978",1978,"German",6013,"percent",0.38763761135203
"1979",1979,"Yiddish",6013,"percent",0.00240085230256741
"1980",1980,"Dutch",6013,"percent",0.0800284100855804
"1981",1981,"Afrikaans",6013,"percent",0.0215076352104997
"1982",1982,"Swedish",6013,"percent",0.0375133172276158
"1983",1983,"Danish",6013,"percent",0.0185065698322905
"1984",1984,"Norwegian",6013,"percent",0.0195069249583602
"1985",1985,"Icelandic",6013,"percent",0.00600213075641853
"1986",1986,"Greek",6013,"percent",0.0624221598667527
"1987",1987,"Russian",6013,"percent",0.534789850396891
"1988",1988,"Polish",6013,"percent",0.0710252139509526
"1989",1989,"Serbocroatian",6013,"percent",0.0220078127735346
"1990",1990,"Croatian",6013,"percent",0.0115040839498022
"1991",1991,"Serbian",6013,"percent",0.0140049717649766
"1992",1992,"Ukrainian",6013,"percent",0.0360127845385112
"1993",1993,"Czech",6013,"percent",0.0195069249583602
"1994",1994,"Slovak",6013,"percent",0.00550195319338365
"1995",1995,"Bulgarian",6013,"percent",0.0665236158836387
"1996",1996,"Slovene",6013,"percent",0.00200071025213951
"1997",1997,"Armenian",6013,"percent",0.0754267765056595
"1998",1998,"Persian",6013,"percent",0.969144046136379
"1999",1999,"Hindi",6013,"percent",0.565200646229411
"2000",2000,"Gujarati",6013,"percent",0.100735761195224
"2001",2001,"Urdu",6013,"percent",0.184065343196835
"2002",2002,"India nec3",6013,"percent",0.0220078127735346
"2003",2003,"Bengali",6013,"percent",0.0525186441186621
"2004",2004,"Panjabi",6013,"percent",0.566201001355481
"2005",2005,"Marathi",6013,"percent",0.0685243261357782
"2006",2006,"Nepali",6013,"percent",0.0620220178163248
"2007",2007,"Sindhi",6013,"percent",0.00400142050427902
"2008",2008,"Pakistan nec3",6013,"percent",0.00150053268910463
"2009",2009,"Sinhalese",6013,"percent",0.0150053268910463
"2010",2010,"Romanian",6013,"percent",0.0390138499167204
"2011",2011,"Irish Gaelic",6013,"percent",0.00750266344552316
"2012",2012,"Lithuanian",6013,"percent",0.00850301857159292
"2013",2013,"Latvian",6013,"percent",0.00850301857159292
"2014",2014,"Pashto",6013,"percent",0.0390138499167204
"2015",2015,"Chinese",6013,"percent",1.75512306868938
"2016",2016,"Cantonese",6013,"percent",0.720255690770223
"2017",2017,"Mandarin",6013,"percent",0.586208103876876
"2018",2018,"Formosan",6013,"percent",0.0850301857159292
"2019",2019,"Japanese",6013,"percent",0.296505259367075
"2020",2020,"Korean",6013,"percent",0.686343651996459
"2021",2021,"Mon-Khmer, Cambodian",6013,"percent",0.10353675554822
"2022",2022,"Hmong",6013,"percent",0.012104297025444
"2023",2023,"Thai",6013,"percent",0.106537820926429
"2024",2024,"Laotian",6013,"percent",0.124344142170471
"2025",2025,"Vietnamese",6013,"percent",0.618419538936322
"2026",2026,"Turkish",6013,"percent",0.0380134947906507
"2027",2027,"Mongolian",6013,"percent",0.0305108313451275
"2028",2028,"Gondi",6013,"percent",0.00700248588248828
"2029",2029,"Telugu",6013,"percent",0.234083099500323
"2030",2030,"Kannada",6013,"percent",0.0505179338665226
"2031",2031,"Malayalam",6013,"percent",0.0415147377318948
"2032",2032,"Tamil",6013,"percent",0.22357937067659
"2033",2033,"Tibetan",6013,"percent",0.0430152704209995
"2034",2034,"Burmese",6013,"percent",0.0305108313451275
"2035",2035,"Mien",6013,"percent",0.211074931600718
"2036",2036,"Tagalog",6013,"percent",2.9542487583092
"2037",2037,"Indonesian",6013,"percent",0.0975346247918011
"2038",2038,"Bisayan",6013,"percent",0.0220078127735346
"2039",2039,"Sebuano",6013,"percent",0.0110039063867673
"2040",2040,"Pangasinan",6013,"percent",0.0240085230256741
"2041",2041,"Ilocano",6013,"percent",0.0595211300011504
"2042",2042,"Pampangan",6013,"percent",0.0200071025213951
"2043",2043,"Chamorro",6013,"percent",0.0145051493280114
"2044",2044,"Samoan",6013,"percent",0.0375133172276158
"2045",2045,"Tongan",6013,"percent",0.113540306808917
"2046",2046,"Fijian",6013,"percent",0.0160056820171161
"2047",2047,"Navajo",6013,"percent",0.00730259242030921
"2048",2048,"American Indian",6013,"percent",0.00200071025213951
"2049",2049,"Hungarian",6013,"percent",0.0577204907742248
"2050",2050,"Arabic",6013,"percent",0.466965772849362
"2051",2051,"Hebrew",6013,"percent",0.0890316062202082
"2052",2052,"Amharic",6013,"percent",0.104036933111254
"2053",2053,"Berber",6013,"percent",0.024508700588709
"2054",2054,"Chadic",6013,"percent",0.00700248588248828
"2055",2055,"Swahili",6013,"percent",0.0445158031101041
"2056",2056,"Bantu",6013,"percent",0.0265094108408485
"2057",2057,"Kru, Ibo, Yoruba",6013,"percent",0.104537110674289
"2058",2058,"African",6013,"percent",0.0255090557147787
"2059",2059,"Finnish",6013,"percent",0.0170060371431858
"2060",2060,"Syriac",6013,"percent",0.0180063922692556
"2061",2061,"Arawakian",6013,"percent",0.00300106537820926
"2062",2062,"Only English",6019,"percent",56.3449646155259
"2063",2063,"Spanish",6019,"percent",33.338255110025
"2064",2064,"French",6019,"percent",0.0994043875120186
"2065",2065,"French Creole",6019,"percent",0.00976604508890008
"2066",2066,"Italian",6019,"percent",0.0996369123950877
"2067",2067,"Portuguese",6019,"percent",0.133701807764703
"2068",2068,"German",6019,"percent",0.205203209308436
"2069",2069,"Yiddish",6019,"percent",0.00220898638915597
"2070",2070,"Dutch",6019,"percent",0.0377852934987205
"2071",2071,"Afrikaans",6019,"percent",0.0104636197381072
"2072",2072,"Swedish",6019,"percent",0.0203459272685418
"2073",2073,"Danish",6019,"percent",0.0209272394762144
"2074",2074,"Norwegian",6019,"percent",0.00930099532276198
"2075",2075,"Greek",6019,"percent",0.0462724517307408
"2076",2076,"Russian",6019,"percent",0.169626902198872
"2077",2077,"Polish",6019,"percent",0.00511554742751909
"2078",2078,"Serbian",6019,"percent",0.00406918545370837
"2079",2079,"Ukrainian",6019,"percent",0.068013528297697
"2080",2080,"Czech",6019,"percent",0.00813837090741673
"2081",2081,"Bulgarian",6019,"percent",0.00755705869974411
"2082",2082,"Armenian",6019,"percent",0.474699548785464
"2083",2083,"Persian",6019,"percent",0.124284550000407
"2084",2084,"Hindi",6019,"percent",0.149978549579537
"2085",2085,"Gujarati",6019,"percent",0.0439472029000503
"2086",2086,"Urdu",6019,"percent",0.0609215193640909
"2087",2087,"India nec3",6019,"percent",0.0366226690833753
"2088",2088,"Bengali",6019,"percent",0.0174393662301787
"2089",2089,"Panjabi",6019,"percent",1.35096957063118
"2090",2090,"Marathi",6019,"percent",0.00581312207672624
"2091",2091,"Sinhalese",6019,"percent",0.0098823075304346
